"","Predicted value","True value","Celltype","Normalization method","Deconvolution method"
"5410","0.164122391153647","0.15","CD4T","col_min_max","icedt"
"5411","0.0373952555069702","0.04","CD8T","col_min_max","icedt"
"5412","0.0403340982958388","0.05","Mono","col_min_max","icedt"
"5413","0.758075765902251","0.73","Neu","col_min_max","icedt"
"5414","1e-04","0","NK","col_min_max","icedt"
"5415","0.00524952359675448","0.02","Bcell","col_min_max","icedt"
"5416","0.0812126459975953","0.09","CD4T","col_min_max","icedt"
"5417","0.0513416778244485","0.06","CD8T","col_min_max","icedt"
"5418","0.10392042035848","0.1","Mono","col_min_max","icedt"
"5419","0.632105344317258","0.63","Neu","col_min_max","icedt"
"5420","0.0162624751560382","0.02","NK","col_min_max","icedt"
"5421","0.0035354315811626","0.01","Bcell","col_min_max","icedt"
"5422","0.177166018008476","0.16","CD4T","col_min_max","icedt"
"5423","0.0979559521097374","0.11","CD8T","col_min_max","icedt"
"5424","0.0678143674419993","0.07","Mono","col_min_max","icedt"
"5425","0.117871040920712","0.11","Neu","col_min_max","icedt"
"5426","0.165145869981852","0.15","NK","col_min_max","icedt"
"5427","0.0512553076811536","0.07","Bcell","col_min_max","icedt"
"5428","0.152650375204193","0.16","CD4T","col_min_max","icedt"
"5429","0.253340927868812","0.29","CD8T","col_min_max","icedt"
"5430","0.234120356352449","0.22","Mono","col_min_max","icedt"
"5431","0.677043712360827","0.67","Neu","col_min_max","icedt"
"5432","0.01584581435074","0.03","NK","col_min_max","icedt"
"5433","1e-04","0.02","Bcell","col_min_max","icedt"
"5434","0.140839099937464","0.14","CD4T","col_min_max","icedt"
"5435","0.072504160320629","0.08","CD8T","col_min_max","icedt"
"5436","0.0563636099014969","0.06","Mono","col_min_max","icedt"
"5437","0.244314233042741","0.23","Neu","col_min_max","icedt"
"5438","0.115089815459449","0.11","NK","col_min_max","icedt"
"5439","0.0689192882253467","0.08","Bcell","col_min_max","icedt"
"5440","0.0409261091948417","0.06","CD4T","col_min_max","icedt"
"5441","0.306953637407839","0.33","CD8T","col_min_max","icedt"
"5442","0.205530331793681","0.19","Mono","col_min_max","icedt"
"5443","0.655552076723746","0.66","Neu","col_min_max","icedt"
"5444","0.0742255034055834","0.07","NK","col_min_max","icedt"
"5445","0.0528098613499788","0.06","Bcell","col_min_max","icedt"
"5446","0.132025552947992","0.12","CD4T","col_min_max","icedt"
"5447","0.0389074051127138","0.05","CD8T","col_min_max","icedt"
"5448","0.0437219538788033","0.04","Mono","col_min_max","icedt"
"5449","0.749262343444947","0.75","Neu","col_min_max","icedt"
"5450","0.0381092007944031","0.04","NK","col_min_max","icedt"
"5451","1e-04","0.01","Bcell","col_min_max","icedt"
"5452","0.135482414791714","0.13","CD4T","col_min_max","icedt"
"5453","0.0270104918290064","0.02","CD8T","col_min_max","icedt"
"5454","0.0430806197184762","0.05","Mono","col_min_max","icedt"
"5455","0.17720860080371","0.17","Neu","col_min_max","icedt"
"5456","0.229995355189423","0.22","NK","col_min_max","icedt"
"5457","0.184256131865901","0.2","Bcell","col_min_max","icedt"
"5458","0.107946450414619","0.11","CD4T","col_min_max","icedt"
"5459","0.179505438263878","0.2","CD8T","col_min_max","icedt"
"5460","0.0968519837610981","0.1","Mono","col_min_max","icedt"
"5461","0.0576406590016538","0.06","Neu","col_min_max","icedt"
"5462","0.156365669137857","0.15","NK","col_min_max","icedt"
"5463","0.230792010548102","0.26","Bcell","col_min_max","icedt"
"5464","0.183617917462771","0.18","CD4T","col_min_max","icedt"
"5465","0.125387296612299","0.13","CD8T","col_min_max","icedt"
"5466","0.227234810557252","0.22","Mono","col_min_max","icedt"
"5467","0.260229419573203","0.25","Neu","col_min_max","icedt"
"5468","0.116109429272726","0.12","NK","col_min_max","icedt"
"5469","0.14379819089034","0.16","Bcell","col_min_max","icedt"
"5470","0.125271635532484","0.13","CD4T","col_min_max","icedt"
"5471","0.123654096002452","0.11","CD8T","col_min_max","icedt"
"5472","0.221192732616161","0.23","Mono","col_min_max","icedt"
"5473","0.218860324483075","0.21","Neu","col_min_max","fardeep"
"5474","0.15842736966004","0.15","NK","col_min_max","fardeep"
"5475","0.167395153339786","0.19","Bcell","col_min_max","fardeep"
"5476","0.0415035329351504","0.07","CD4T","col_min_max","fardeep"
"5477","0.152089359325748","0.19","CD8T","col_min_max","fardeep"
"5478","0.198792016850983","0.19","Mono","col_min_max","fardeep"
"5479","0.70368370797873","0.7","Neu","col_min_max","fardeep"
"5480","0","0.02","NK","col_min_max","fardeep"
"5481","0.0205661090738315","0.04","Bcell","col_min_max","fardeep"
"5482","0.155104948404072","0.15","CD4T","col_min_max","fardeep"
"5483","0.0282237107295462","0.04","CD8T","col_min_max","fardeep"
"5484","0.0481999184448977","0.05","Mono","col_min_max","fardeep"
"5485","0.758763179168453","0.73","Neu","col_min_max","fardeep"
"5486","0","0","NK","col_min_max","fardeep"
"5487","0.00543674484384963","0.02","Bcell","col_min_max","fardeep"
"5488","0.086322212883622","0.09","CD4T","col_min_max","fardeep"
"5489","0.0447562999175466","0.06","CD8T","col_min_max","fardeep"
"5490","0.105698421121514","0.1","Mono","col_min_max","fardeep"
"5491","0.643725765657199","0.63","Neu","col_min_max","fardeep"
"5492","0.00565129198237816","0.02","NK","col_min_max","fardeep"
"5493","0","0.01","Bcell","col_min_max","fardeep"
"5494","0.145568274755654","0.16","CD4T","col_min_max","fardeep"
"5495","0.108693467716539","0.11","CD8T","col_min_max","fardeep"
"5496","0.0661779735599278","0.07","Mono","col_min_max","fardeep"
"5497","0.110305458592617","0.11","Neu","col_min_max","fardeep"
"5498","0.168897578254188","0.15","NK","col_min_max","fardeep"
"5499","0.050317960059878","0.07","Bcell","col_min_max","fardeep"
"5500","0.142291671636745","0.16","CD4T","col_min_max","fardeep"
"5501","0.238183745870877","0.29","CD8T","col_min_max","fardeep"
"5502","0.238193884211718","0.22","Mono","col_min_max","fardeep"
"5503","0.692635948928534","0.67","Neu","col_min_max","fardeep"
"5504","0.00458862123823907","0.03","NK","col_min_max","fardeep"
"5505","0","0.02","Bcell","col_min_max","fardeep"
"5506","0.135112398568959","0.14","CD4T","col_min_max","fardeep"
"5507","0.0637854548788906","0.08","CD8T","col_min_max","fardeep"
"5508","0.0612049955047264","0.06","Mono","col_min_max","fardeep"
"5509","0.240741683400995","0.23","Neu","col_min_max","fardeep"
"5510","0.11777969927529","0.11","NK","col_min_max","fardeep"
"5511","0.0605952908451057","0.08","Bcell","col_min_max","fardeep"
"5512","0.0267973760208732","0.06","CD4T","col_min_max","fardeep"
"5513","0.281615180871093","0.33","CD8T","col_min_max","fardeep"
"5514","0.203686510242539","0.19","Mono","col_min_max","fardeep"
"5515","0.663245690369282","0.66","Neu","col_min_max","fardeep"
"5516","0.0672538499899849","0.07","NK","col_min_max","fardeep"
"5517","0.0446222034760926","0.06","Bcell","col_min_max","fardeep"
"5518","0.114255495552857","0.12","CD4T","col_min_max","fardeep"
"5519","0.0317311060934061","0.05","CD8T","col_min_max","fardeep"
"5520","0.0380699246926492","0.04","Mono","col_min_max","fardeep"
"5521","0.758951364964428","0.75","Neu","col_min_max","fardeep"
"5522","0.0288991002926073","0.04","NK","col_min_max","fardeep"
"5523","0","0.01","Bcell","col_min_max","fardeep"
"5524","0.127516247984116","0.13","CD4T","col_min_max","fardeep"
"5525","0.0200933380938758","0.02","CD8T","col_min_max","fardeep"
"5526","0.048085331735703","0.05","Mono","col_min_max","fardeep"
"5527","0.173222523108699","0.17","Neu","col_min_max","fardeep"
"5528","0.230121918961119","0.22","NK","col_min_max","fardeep"
"5529","0.180226696190607","0.2","Bcell","col_min_max","fardeep"
"5530","0.0818652180854333","0.11","CD4T","col_min_max","fardeep"
"5531","0.164094722854348","0.2","CD8T","col_min_max","fardeep"
"5532","0.0953536051706468","0.1","Mono","col_min_max","fardeep"
"5533","0.0459661162389976","0.06","Neu","col_min_max","fardeep"
"5534","0.153248802622763","0.15","NK","col_min_max","fardeep"
"5535","0.231492125807541","0.26","Bcell","col_min_max","fardeep"
"5536","0.176897824943455","0.18","CD4T","col_min_max","fardeep"
"5537","0.0965861190067903","0.13","CD8T","col_min_max","fardeep"
"5538","0.231300497081215","0.22","Mono","col_min_max","fardeep"
"5539","0.258266333203839","0.25","Neu","col_min_max","fardeep"
"5540","0.113291200795435","0.12","NK","col_min_max","fardeep"
"5541","0.139221164115654","0.16","Bcell","col_min_max","fardeep"
"5542","0.105975310584487","0.13","CD4T","col_min_max","fardeep"
"5543","0.089614703530729","0.11","CD8T","col_min_max","fardeep"
"5544","0.225120927069202","0.23","Mono","col_min_max","fardeep"
"5545","0.2018","0.21","Neu","col_min_max","dcq"
"5546","0.1456","0.15","NK","col_min_max","dcq"
"5547","0.1337","0.19","Bcell","col_min_max","dcq"
"5548","0.112","0.07","CD4T","col_min_max","dcq"
"5549","0.1802","0.19","CD8T","col_min_max","dcq"
"5550","0.2268","0.19","Mono","col_min_max","dcq"
"5551","0.6396","0.7","Neu","col_min_max","dcq"
"5552","0","0.02","NK","col_min_max","dcq"
"5553","0","0.04","Bcell","col_min_max","dcq"
"5554","0.0825","0.15","CD4T","col_min_max","dcq"
"5555","0.0236","0.04","CD8T","col_min_max","dcq"
"5556","0.2543","0.05","Mono","col_min_max","dcq"
"5557","0.6774","0.73","Neu","col_min_max","dcq"
"5558","0","0","NK","col_min_max","dcq"
"5559","0","0.02","Bcell","col_min_max","dcq"
"5560","0.0187","0.09","CD4T","col_min_max","dcq"
"5561","0","0.06","CD8T","col_min_max","dcq"
"5562","0.3038","0.1","Mono","col_min_max","dcq"
"5563","0.5497","0.63","Neu","col_min_max","dcq"
"5564","0","0.02","NK","col_min_max","dcq"
"5565","0","0.01","Bcell","col_min_max","dcq"
"5566","0.1171","0.16","CD4T","col_min_max","dcq"
"5567","0.0955","0.11","CD8T","col_min_max","dcq"
"5568","0.2377","0.07","Mono","col_min_max","dcq"
"5569","0.1193","0.11","Neu","col_min_max","dcq"
"5570","0.1669","0.15","NK","col_min_max","dcq"
"5571","0.0431","0.07","Bcell","col_min_max","dcq"
"5572","0.2006","0.16","CD4T","col_min_max","dcq"
"5573","0.2621","0.29","CD8T","col_min_max","dcq"
"5574","0.208","0.22","Mono","col_min_max","dcq"
"5575","0.6027","0.67","Neu","col_min_max","dcq"
"5576","0","0.03","NK","col_min_max","dcq"
"5577","0","0.02","Bcell","col_min_max","dcq"
"5578","0.0897","0.14","CD4T","col_min_max","dcq"
"5579","0.0561","0.08","CD8T","col_min_max","dcq"
"5580","0.2514","0.06","Mono","col_min_max","dcq"
"5581","0.2146","0.23","Neu","col_min_max","dcq"
"5582","0.1347","0.11","NK","col_min_max","dcq"
"5583","0.0491","0.08","Bcell","col_min_max","dcq"
"5584","0.1397","0.06","CD4T","col_min_max","dcq"
"5585","0.2388","0.33","CD8T","col_min_max","dcq"
"5586","0.223","0.19","Mono","col_min_max","dcq"
"5587","0.6224","0.66","Neu","col_min_max","dcq"
"5588","0.0056","0.07","NK","col_min_max","dcq"
"5589","0","0.06","Bcell","col_min_max","dcq"
"5590","0.0696","0.12","CD4T","col_min_max","dcq"
"5591","0.0502","0.05","CD8T","col_min_max","dcq"
"5592","0.2522","0.04","Mono","col_min_max","dcq"
"5593","0.6913","0.75","Neu","col_min_max","dcq"
"5594","0","0.04","NK","col_min_max","dcq"
"5595","0","0.01","Bcell","col_min_max","dcq"
"5596","0.0439","0.13","CD4T","col_min_max","dcq"
"5597","0","0.02","CD8T","col_min_max","dcq"
"5598","0.2648","0.05","Mono","col_min_max","dcq"
"5599","0.1428","0.17","Neu","col_min_max","dcq"
"5600","0.2031","0.22","NK","col_min_max","dcq"
"5601","0.1412","0.2","Bcell","col_min_max","dcq"
"5602","0.1447","0.11","CD4T","col_min_max","dcq"
"5603","0.2228","0.2","CD8T","col_min_max","dcq"
"5604","0.1454","0.1","Mono","col_min_max","dcq"
"5605","0.0772","0.06","Neu","col_min_max","dcq"
"5606","0.1403","0.15","NK","col_min_max","dcq"
"5607","0.1871","0.26","Bcell","col_min_max","dcq"
"5608","0.1863","0.18","CD4T","col_min_max","dcq"
"5609","0.1994","0.13","CD8T","col_min_max","dcq"
"5610","0.2098","0.22","Mono","col_min_max","dcq"
"5611","0.243","0.25","Neu","col_min_max","dcq"
"5612","0.1035","0.12","NK","col_min_max","dcq"
"5613","0.1125","0.16","Bcell","col_min_max","dcq"
"5614","0.1317","0.13","CD4T","col_min_max","dcq"
"5615","0.1512","0.11","CD8T","col_min_max","dcq"
"5616","0.2582","0.23","Mono","col_min_max","dcq"
"5617","0.233840265951358","0.21","Neu","QN","emeth_normal"
"5618","0.182534001318655","0.15","NK","QN","emeth_normal"
"5619","0.181234569855652","0.19","Bcell","QN","emeth_normal"
"5620","0.0667916818167206","0.07","CD4T","QN","emeth_normal"
"5621","0.122950156498788","0.19","CD8T","QN","emeth_normal"
"5622","0.212649324558828","0.19","Mono","QN","emeth_normal"
"5623","0.68481613265374","0.7","Neu","QN","emeth_normal"
"5624","0.0170023668227099","0.02","NK","QN","emeth_normal"
"5625","0.040313508973794","0.04","Bcell","QN","emeth_normal"
"5626","0.177908928809327","0.15","CD4T","QN","emeth_normal"
"5627","0.0223761870526801","0.04","CD8T","QN","emeth_normal"
"5628","0.0575828756877493","0.05","Mono","QN","emeth_normal"
"5629","0.692425447907558","0.73","Neu","QN","emeth_normal"
"5630","0.00262518629176579","0","NK","QN","emeth_normal"
"5631","0.0184478892656019","0.02","Bcell","QN","emeth_normal"
"5632","0.10707291054194","0.09","CD4T","QN","emeth_normal"
"5633","0.0577371717783226","0.06","CD8T","QN","emeth_normal"
"5634","0.121691394214812","0.1","Mono","QN","emeth_normal"
"5635","0.627823854095972","0.63","Neu","QN","emeth_normal"
"5636","0.0220984308824069","0.02","NK","QN","emeth_normal"
"5637","0.00494160264750825","0.01","Bcell","QN","emeth_normal"
"5638","0.169157093153765","0.16","CD4T","QN","emeth_normal"
"5639","0.100252711978544","0.11","CD8T","QN","emeth_normal"
"5640","0.075726307241804","0.07","Mono","QN","emeth_normal"
"5641","0.121484720038132","0.11","Neu","QN","emeth_normal"
"5642","0.187087239292299","0.15","NK","QN","emeth_normal"
"5643","0.0646836843272041","0.07","Bcell","QN","emeth_normal"
"5644","0.155523575574755","0.16","CD4T","QN","emeth_normal"
"5645","0.222300532265994","0.29","CD8T","QN","emeth_normal"
"5646","0.248920248501616","0.22","Mono","QN","emeth_normal"
"5647","0.665522007403234","0.67","Neu","QN","emeth_normal"
"5648","0.0338349498134128","0.03","NK","QN","emeth_normal"
"5649","0.0134299257829941","0.02","Bcell","QN","emeth_normal"
"5650","0.162225062448328","0.14","CD4T","QN","emeth_normal"
"5651","0.0534842715121953","0.08","CD8T","QN","emeth_normal"
"5652","0.0715037830398354","0.06","Mono","QN","emeth_normal"
"5653","0.258148065038968","0.23","Neu","QN","emeth_normal"
"5654","0.142068087163042","0.11","NK","QN","emeth_normal"
"5655","0.0761081225547398","0.08","Bcell","QN","emeth_normal"
"5656","0.0455429990764726","0.06","CD4T","QN","emeth_normal"
"5657","0.258678352097327","0.33","CD8T","QN","emeth_normal"
"5658","0.219454374069452","0.19","Mono","QN","emeth_normal"
"5659","0.649553931093059","0.66","Neu","QN","emeth_normal"
"5660","0.0848858382069576","0.07","NK","QN","emeth_normal"
"5661","0.0580443502859285","0.06","Bcell","QN","emeth_normal"
"5662","0.135086134836676","0.12","CD4T","QN","emeth_normal"
"5663","0.0247187407372995","0.05","CD8T","QN","emeth_normal"
"5664","0.0477110048400791","0.04","Mono","QN","emeth_normal"
"5665","0.710888704886016","0.75","Neu","QN","emeth_normal"
"5666","0.0466321312107694","0.04","NK","QN","emeth_normal"
"5667","0.00347757783643929","0.01","Bcell","QN","emeth_normal"
"5668","0.154669055442138","0.13","CD4T","QN","emeth_normal"
"5669","0.0192177199276832","0.02","CD8T","QN","emeth_normal"
"5670","0.065114810696955","0.05","Mono","QN","emeth_normal"
"5671","0.190265356857629","0.17","Neu","QN","emeth_normal"
"5672","0.261903986600133","0.22","NK","QN","emeth_normal"
"5673","0.197985968413312","0.2","Bcell","QN","emeth_normal"
"5674","0.102787067723786","0.11","CD4T","QN","emeth_normal"
"5675","0.140041474509349","0.2","CD8T","QN","emeth_normal"
"5676","0.10701614589579","0.1","Mono","QN","emeth_normal"
"5677","0.060393654689903","0.06","Neu","QN","emeth_normal"
"5678","0.181468015625352","0.15","NK","QN","emeth_normal"
"5679","0.252395549334583","0.26","Bcell","QN","emeth_normal"
"5680","0.197195281204485","0.18","CD4T","QN","emeth_normal"
"5681","0.0616256815619332","0.13","CD8T","QN","emeth_normal"
"5682","0.246921817583743","0.22","Mono","QN","emeth_normal"
"5683","0.278663570179184","0.25","Neu","QN","emeth_normal"
"5684","0.137169186409828","0.12","NK","QN","emeth_normal"
"5685","0.155349250311572","0.16","Bcell","QN","emeth_normal"
"5686","0.125697053995391","0.13","CD4T","QN","emeth_normal"
"5687","0.063968822067995","0.11","CD8T","QN","emeth_normal"
"5688","0.23915211703603","0.23","Mono","QN","emeth_normal"
"5689","0.235024951024391","0.21","Neu","QN","emeth_laplace"
"5690","0.168253562811775","0.15","NK","QN","emeth_laplace"
"5691","0.171893482088367","0.19","Bcell","QN","emeth_laplace"
"5692","0.0622372972087659","0.07","CD4T","QN","emeth_laplace"
"5693","0.148073107069742","0.19","CD8T","QN","emeth_laplace"
"5694","0.214517599796959","0.19","Mono","QN","emeth_laplace"
"5695","0.686986906797242","0.7","Neu","QN","emeth_laplace"
"5696","0.00240826724571602","0.02","NK","QN","emeth_laplace"
"5697","0.0324930054199385","0.04","Bcell","QN","emeth_laplace"
"5698","0.176223255514192","0.15","CD4T","QN","emeth_laplace"
"5699","0.0367856051591944","0.04","CD8T","QN","emeth_laplace"
"5700","0.0651029598637175","0.05","Mono","QN","emeth_laplace"
"5701","0.691319891862753","0.73","Neu","QN","emeth_laplace"
"5702","0","0","NK","QN","emeth_laplace"
"5703","0.0155106530745555","0.02","Bcell","QN","emeth_laplace"
"5704","0.102020258207628","0.09","CD4T","QN","emeth_laplace"
"5705","0.0654061024568574","0.06","CD8T","QN","emeth_laplace"
"5706","0.125743094398206","0.1","Mono","QN","emeth_laplace"
"5707","0.627963215674615","0.63","Neu","QN","emeth_laplace"
"5708","0.0144273097603822","0.02","NK","QN","emeth_laplace"
"5709","0.000310323160975849","0.01","Bcell","QN","emeth_laplace"
"5710","0.168586002967632","0.16","CD4T","QN","emeth_laplace"
"5711","0.114962964354385","0.11","CD8T","QN","emeth_laplace"
"5712","0.0737501840820103","0.07","Mono","QN","emeth_laplace"
"5713","0.11563994297483","0.11","Neu","QN","emeth_laplace"
"5714","0.173135769327626","0.15","NK","QN","emeth_laplace"
"5715","0.0608650866049586","0.07","Bcell","QN","emeth_laplace"
"5716","0.148183195008985","0.16","CD4T","QN","emeth_laplace"
"5717","0.249948118711702","0.29","CD8T","QN","emeth_laplace"
"5718","0.252227887371898","0.22","Mono","QN","emeth_laplace"
"5719","0.66978011857733","0.67","Neu","QN","emeth_laplace"
"5720","0.0302280467140754","0.03","NK","QN","emeth_laplace"
"5721","0.00844542047257877","0.02","Bcell","QN","emeth_laplace"
"5722","0.153156734795884","0.14","CD4T","QN","emeth_laplace"
"5723","0.073669798549614","0.08","CD8T","QN","emeth_laplace"
"5724","0.0647198808905177","0.06","Mono","QN","emeth_laplace"
"5725","0.2540019178264","0.23","Neu","QN","emeth_laplace"
"5726","0.12804133856118","0.11","NK","QN","emeth_laplace"
"5727","0.071763987967993","0.08","Bcell","QN","emeth_laplace"
"5728","0.025888431999775","0.06","CD4T","QN","emeth_laplace"
"5729","0.296692836727257","0.33","CD8T","QN","emeth_laplace"
"5730","0.223611486917395","0.19","Mono","QN","emeth_laplace"
"5731","0.652040114912443","0.66","Neu","QN","emeth_laplace"
"5732","0.0731054310336053","0.07","NK","QN","emeth_laplace"
"5733","0.0548943067070871","0.06","Bcell","QN","emeth_laplace"
"5734","0.129106501329227","0.12","CD4T","QN","emeth_laplace"
"5735","0.0413658220696455","0.05","CD8T","QN","emeth_laplace"
"5736","0.0494878239479917","0.04","Mono","QN","emeth_laplace"
"5737","0.713589483253481","0.75","Neu","QN","emeth_laplace"
"5738","0.0409813972790932","0.04","NK","QN","emeth_laplace"
"5739","0","0.01","Bcell","QN","emeth_laplace"
"5740","0.150067188772309","0.13","CD4T","QN","emeth_laplace"
"5741","0.0242797384916588","0.02","CD8T","QN","emeth_laplace"
"5742","0.0710821922034579","0.05","Mono","QN","emeth_laplace"
"5743","0.187067928486501","0.17","Neu","QN","emeth_laplace"
"5744","0.247008367068135","0.22","NK","QN","emeth_laplace"
"5745","0.192957473266005","0.2","Bcell","QN","emeth_laplace"
"5746","0.096731330015384","0.11","CD4T","QN","emeth_laplace"
"5747","0.169602443739554","0.2","CD8T","QN","emeth_laplace"
"5748","0.106632457424421","0.1","Mono","QN","emeth_laplace"
"5749","0.0553787404622627","0.06","Neu","QN","emeth_laplace"
"5750","0.166681231135265","0.15","NK","QN","emeth_laplace"
"5751","0.249551233813453","0.26","Bcell","QN","emeth_laplace"
"5752","0.183509042939695","0.18","CD4T","QN","emeth_laplace"
"5753","0.0972296081029279","0.13","CD8T","QN","emeth_laplace"
"5754","0.247650143546397","0.22","Mono","QN","emeth_laplace"
"5755","0.278184384187316","0.25","Neu","QN","emeth_laplace"
"5756","0.121279083906883","0.12","NK","QN","emeth_laplace"
"5757","0.143062863209224","0.16","Bcell","QN","emeth_laplace"
"5758","0.123225393664488","0.13","CD4T","QN","emeth_laplace"
"5759","0.0950131780446248","0.11","CD8T","QN","emeth_laplace"
"5760","0.239235096987464","0.23","Mono","QN","emeth_laplace"
"5761","0.23529785758707","0.21","Neu","QN","emeth_binom"
"5762","0.185427596596245","0.15","NK","QN","emeth_binom"
"5763","0.182332964766716","0.19","Bcell","QN","emeth_binom"
"5764","0.0649440087378871","0.07","CD4T","QN","emeth_binom"
"5765","0.122365118721991","0.19","CD8T","QN","emeth_binom"
"5766","0.20963245359009","0.19","Mono","QN","emeth_binom"
"5767","0.683096262191484","0.7","Neu","QN","emeth_binom"
"5768","0.0174890856164063","0.02","NK","QN","emeth_binom"
"5769","0.0413712850216188","0.04","Bcell","QN","emeth_binom"
"5770","0.180588337055414","0.15","CD4T","QN","emeth_binom"
"5771","0.0236280215685253","0.04","CD8T","QN","emeth_binom"
"5772","0.0538270085465512","0.05","Mono","QN","emeth_binom"
"5773","0.689320747202701","0.73","Neu","QN","emeth_binom"
"5774","0.00304704806106949","0","NK","QN","emeth_binom"
"5775","0.0188417861022352","0.02","Bcell","QN","emeth_binom"
"5776","0.109025778721765","0.09","CD4T","QN","emeth_binom"
"5777","0.0595581491514141","0.06","CD8T","QN","emeth_binom"
"5778","0.120206490760815","0.1","Mono","QN","emeth_binom"
"5779","0.626892864172307","0.63","Neu","QN","emeth_binom"
"5780","0.022721745029697","0.02","NK","QN","emeth_binom"
"5781","0.00510415626780175","0.01","Bcell","QN","emeth_binom"
"5782","0.171788070059831","0.16","CD4T","QN","emeth_binom"
"5783","0.102245384514915","0.11","CD8T","QN","emeth_binom"
"5784","0.0712477799554481","0.07","Mono","QN","emeth_binom"
"5785","0.121589227947607","0.11","Neu","QN","emeth_binom"
"5786","0.188184410545729","0.15","NK","QN","emeth_binom"
"5787","0.065041227178863","0.07","Bcell","QN","emeth_binom"
"5788","0.155674464370893","0.16","CD4T","QN","emeth_binom"
"5789","0.221938930251575","0.29","CD8T","QN","emeth_binom"
"5790","0.247571739705332","0.22","Mono","QN","emeth_binom"
"5791","0.663430776658136","0.67","Neu","QN","emeth_binom"
"5792","0.0344908112397312","0.03","NK","QN","emeth_binom"
"5793","0.0141774375880636","0.02","Bcell","QN","emeth_binom"
"5794","0.164637808516197","0.14","CD4T","QN","emeth_binom"
"5795","0.0550463701179411","0.08","CD8T","QN","emeth_binom"
"5796","0.0682167958799306","0.06","Mono","QN","emeth_binom"
"5797","0.258969656610855","0.23","Neu","QN","emeth_binom"
"5798","0.143182140217477","0.11","NK","QN","emeth_binom"
"5799","0.0765984525634331","0.08","Bcell","QN","emeth_binom"
"5800","0.0454065808223248","0.06","CD4T","QN","emeth_binom"
"5801","0.25939770937351","0.33","CD8T","QN","emeth_binom"
"5802","0.2164454604124","0.19","Mono","QN","emeth_binom"
"5803","0.647462722147373","0.66","Neu","QN","emeth_binom"
"5804","0.0866835077477068","0.07","NK","QN","emeth_binom"
"5805","0.0585814270642855","0.06","Bcell","QN","emeth_binom"
"5806","0.136761276836723","0.12","CD4T","QN","emeth_binom"
"5807","0.0267130026268695","0.05","CD8T","QN","emeth_binom"
"5808","0.0437980635770414","0.04","Mono","QN","emeth_binom"
"5809","0.708397846432413","0.75","Neu","QN","emeth_binom"
"5810","0.0478739478610463","0.04","NK","QN","emeth_binom"
"5811","0.00362600978698842","0.01","Bcell","QN","emeth_binom"
"5812","0.157980266323883","0.13","CD4T","QN","emeth_binom"
"5813","0.0203706530056165","0.02","CD8T","QN","emeth_binom"
"5814","0.0617512765900525","0.05","Mono","QN","emeth_binom"
"5815","0.191268405615614","0.17","Neu","QN","emeth_binom"
"5816","0.263615782759046","0.22","NK","QN","emeth_binom"
"5817","0.199179339353474","0.2","Bcell","QN","emeth_binom"
"5818","0.0999021669883334","0.11","CD4T","QN","emeth_binom"
"5819","0.142349587672952","0.2","CD8T","QN","emeth_binom"
"5820","0.10368471761058","0.1","Mono","QN","emeth_binom"
"5821","0.0604256232827607","0.06","Neu","QN","emeth_binom"
"5822","0.182682959114718","0.15","NK","QN","emeth_binom"
"5823","0.255642371878481","0.26","Bcell","QN","emeth_binom"
"5824","0.1985823601068","0.18","CD4T","QN","emeth_binom"
"5825","0.0584639829259947","0.13","CD8T","QN","emeth_binom"
"5826","0.244202702691245","0.22","Mono","QN","emeth_binom"
"5827","0.280316703432872","0.25","Neu","QN","emeth_binom"
"5828","0.139395474568437","0.12","NK","QN","emeth_binom"
"5829","0.155903393086353","0.16","Bcell","QN","emeth_binom"
"5830","0.124727252775059","0.13","CD4T","QN","emeth_binom"
"5831","0.0640929093714694","0.11","CD8T","QN","emeth_binom"
"5832","0.23556426676581","0.23","Mono","QN","emeth_binom"
"5833","0.2269569689306","0.21","Neu","QN","nnls"
"5834","0.169738160442782","0.15","NK","QN","nnls"
"5835","0.171993940284876","0.19","Bcell","QN","nnls"
"5836","0.0528882443941935","0.07","CD4T","QN","nnls"
"5837","0.149168796124857","0.19","CD8T","QN","nnls"
"5838","0.210133396137121","0.19","Mono","QN","nnls"
"5839","0.680081203906285","0.7","Neu","QN","nnls"
"5840","0.00534613166634638","0.02","NK","QN","nnls"
"5841","0.0336640721900836","0.04","Bcell","QN","nnls"
"5842","0.169619221542521","0.15","CD4T","QN","nnls"
"5843","0.0419449274495018","0.04","CD8T","QN","nnls"
"5844","0.0553275973264988","0.05","Mono","QN","nnls"
"5845","0.687467774599612","0.73","Neu","QN","nnls"
"5846","0","0","NK","QN","nnls"
"5847","0.0120376640280078","0.02","Bcell","QN","nnls"
"5848","0.100596877174926","0.09","CD4T","QN","nnls"
"5849","0.0690332251382992","0.06","CD8T","QN","nnls"
"5850","0.119131373512866","0.1","Mono","QN","nnls"
"5851","0.62160375259003","0.63","Neu","QN","nnls"
"5852","0.00755433808063007","0.02","NK","QN","nnls"
"5853","0","0.01","Bcell","QN","nnls"
"5854","0.158050832535286","0.16","CD4T","QN","nnls"
"5855","0.123421943507431","0.11","CD8T","QN","nnls"
"5856","0.0721019448334796","0.07","Mono","QN","nnls"
"5857","0.115558102042779","0.11","Neu","QN","nnls"
"5858","0.177693527886503","0.15","NK","QN","nnls"
"5859","0.0579272452234024","0.07","Bcell","QN","nnls"
